date,entry_px,sl_px,tp_px,exit_px,exit_reason,sl_dist_pips,tp_dist_pips,atr_pips,raw_pips,net_pips,hold_hours,pp,s1
2004-05-07,132.63667,131.77117,133.76181,133.76181,TP,86.55,112.51,123.64,112.5148,111.5148,71.25,132.63667,131.97333
2004-05-09,133.46,132.64556,134.51878,134.51878,TP,81.44,105.88,116.35,105.8776,104.8776,35.5,133.46,133.46
2004-05-10,133.69667,132.8954,134.73832,134.73832,TP,80.13,104.16,114.47,104.1649,103.1649,14.25,133.69667,133.38333
2004-05-11,134.37,133.51746,135.4783,133.51746,SL,85.25,110.83,121.79,-85.2535,-86.2535,23.5,134.37,133.48
2004-05-12,134.35,133.51036,135.44153,133.51036,SL,83.96,109.15,119.95,-83.964,-84.964,0.75,134.35,133.81
2004-05-14,135.15667,134.27694,136.30031,136.30031,TP,87.97,114.36,125.68,114.3643,113.3643,79.0,135.15667,134.46333
2004-05-16,135.53,134.71223,136.5931,136.5931,TP,81.78,106.31,116.82,106.3097,105.3097,31.5,135.53,135.53
2004-05-17,135.94333,135.14898,136.97599,136.97599,TP,79.44,103.27,113.48,103.2662,102.2662,13.75,135.94333,135.65667
2004-05-18,136.77333,135.90922,137.89668,135.90922,SL,86.41,112.34,123.45,-86.4115,-87.4115,5.0,136.77333,135.64667
2004-05-19,136.40333,135.51494,137.55824,135.51494,SL,88.84,115.49,126.91,-88.8393,-89.8393,4.5,136.40333,135.30667
2004-05-20,135.74333,134.8544,136.89895,134.8544,SL,88.89,115.56,126.99,-88.8936,-89.8936,10.25,135.74333,135.15667
2004-05-21,135.16333,134.24489,136.35731,136.35731,TP,91.84,119.4,131.21,119.3973,118.3973,162.25,135.16333,134.06667
2004-05-23,134.72,133.87406,135.81972,135.81972,TP,84.59,109.97,120.85,109.9716,108.9716,46.0,134.72,134.72
2004-05-24,134.66333,133.84282,135.73,135.73,TP,82.05,106.67,117.22,106.6665,105.6665,17.0,134.66333,134.35667
2004-05-25,135.25667,134.41326,136.35309,136.35309,TP,84.34,109.64,120.49,109.6424,108.6424,47.25,135.25667,134.60333
2004-05-26,135.62,134.77684,136.71611,134.77684,SL,84.32,109.61,120.45,-84.316,-85.316,14.5,135.62,134.92
2004-05-27,135.24,134.41607,136.31111,136.31111,TP,82.39,107.11,117.7,107.1115,106.1115,17.0,135.24,134.91
2004-05-28,135.9,135.07642,136.97066,135.07642,SL,82.36,107.07,117.65,-82.3582,-83.3582,13.5,135.9,135.42
2004-05-29,134.98833,134.12548,136.11004,134.12548,SL,86.29,112.17,123.26,-86.2855,-87.2855,49.75,134.98833,133.82067
2004-05-31,134.97767,134.20275,135.98506,134.20275,SL,77.49,100.74,110.7,-77.4917,-78.4917,1.75,134.97767,134.72233
2004-06-01,133.85333,133.03127,134.92202,134.92202,TP,82.21,106.87,117.44,106.8686,105.8686,15.75,133.85333,132.65667
2004-06-02,134.79,133.91965,135.92145,135.92145,TP,87.03,113.15,124.34,113.1451,112.1451,18.25,134.79,134.0
2004-06-03,134.82,133.91482,135.99673,135.99673,TP,90.52,117.67,129.31,117.6733,116.6733,10.5,134.82,133.6
2004-06-04,135.33667,134.38214,136.57755,136.57755,TP,95.45,124.09,136.36,124.0881,123.0881,9.0,135.33667,134.34333
2004-06-06,136.61,135.71878,137.76858,135.71878,SL,89.12,115.86,127.32,-89.1215,-90.1215,28.5,136.61,136.61
2004-06-07,136.48667,135.63211,137.59759,135.63211,SL,85.46,111.09,122.08,-85.4557,-86.4557,4.75,136.48667,136.21333
2004-06-08,135.44,134.55148,136.59507,134.55148,SL,88.85,115.51,126.93,-88.8517,-89.8517,14.5,135.44,134.22
2004-06-09,134.59333,133.69878,135.75625,133.69878,SL,89.46,116.29,127.79,-89.4552,-90.4552,2.5,134.59333,133.69667
2004-06-10,133.13667,132.17851,134.38227,132.17851,SL,95.82,124.56,136.88,-95.8155,-96.8155,4.75,133.13667,131.70333
2004-06-11,132.30667,131.34195,133.5608,133.5608,TP,96.47,125.41,137.82,125.413,124.413,82.0,132.30667,131.56333
2004-06-12,132.21267,131.28746,133.41544,133.41544,TP,92.52,120.28,132.17,120.2769,119.2769,58.0,132.21267,131.91133
2004-06-13,132.21,131.35028,133.32764,133.32764,TP,85.97,111.76,122.82,111.7637,110.7637,33.75,132.21,132.21
2004-06-14,132.05,131.21819,133.13136,133.13136,TP,83.18,108.14,118.83,108.1356,107.1356,9.75,132.05,131.69
2004-06-15,133.45667,132.54777,134.63823,132.54777,SL,90.89,118.16,129.84,-90.8897,-91.8897,26.25,133.45667,132.46333
2004-06-16,133.34667,132.41469,134.55824,132.41469,SL,93.2,121.16,133.14,-93.1976,-94.1976,10.5,133.34667,132.24333
2004-06-17,132.41,131.47959,133.61953,131.47959,SL,93.04,120.95,132.92,-93.0406,-94.0406,8.5,132.41,131.58
2004-06-18,131.87667,130.95922,133.06935,130.95922,SL,91.74,119.27,131.06,-91.7449,-92.7449,81.25,131.87667,131.32333
2004-06-20,132.14,131.2944,133.23928,131.2944,SL,84.56,109.93,120.8,-84.5598,-85.5598,32.5,132.14,132.14
2004-06-21,131.98333,131.17014,133.04049,131.17014,SL,81.32,105.72,116.17,-81.3198,-82.3198,8.5,131.98333,131.65667
2004-06-22,131.56,130.74189,132.62355,130.74189,SL,81.81,106.35,116.87,-81.8112,-82.8112,45.75,131.56,131.03
2004-06-23,131.79,130.95582,132.87443,130.95582,SL,83.42,108.44,119.17,-83.4176,-84.4176,22.0,131.79,131.17
2004-06-24,131.14333,130.27774,132.2686,130.27774,SL,86.56,112.53,123.66,-86.5592,-87.5592,7.25,131.14333,129.96667
2004-06-25,130.52,129.67874,131.61364,131.61364,TP,84.13,109.36,120.18,109.3643,108.3643,80.5,130.52,130.2
2004-06-27,131.05,130.281,132.0497,132.0497,TP,76.9,99.97,109.86,99.9696,98.9696,56.25,131.05,131.05
2004-06-28,130.89,130.15993,131.83909,131.83909,TP,73.01,94.91,104.3,94.9089,93.9089,24.0,130.89,130.73
2004-06-29,131.35667,130.62225,132.31141,132.31141,TP,73.44,95.47,104.92,95.4747,94.4747,18.5,131.35667,130.91333
2004-06-30,131.26667,130.5082,132.25267,132.25267,TP,75.85,98.6,108.35,98.6001,97.6001,9.0,131.26667,130.36333
2004-07-01,132.06333,131.22805,133.14921,131.22805,SL,83.53,108.59,119.33,-83.5286,-84.5286,4.5,132.06333,130.69667
2004-07-04,133.46,132.65747,134.50329,134.50329,TP,80.25,104.33,114.65,104.329,103.329,48.0,133.46,133.46
2004-07-05,133.62,132.85579,134.61347,134.61347,TP,76.42,99.35,109.17,99.347,98.347,25.5,133.62,133.46
2004-07-06,134.05667,133.30055,135.03962,135.03962,TP,75.61,98.3,108.02,98.2957,97.2957,185.5,134.05667,133.70333
2004-07-07,134.42333,133.66472,135.40953,133.66472,SL,75.86,98.62,108.37,-75.8612,-76.8612,117.75,134.42333,133.94667
2004-07-08,134.25333,133.50691,135.22369,133.50691,SL,74.64,97.04,106.63,-74.6426,-75.6426,95.25,134.25333,133.82667
2004-07-09,134.67667,133.93556,135.64011,133.93556,SL,74.11,96.34,105.87,-74.111,-75.111,13.5,134.67667,134.33333
2004-07-10,134.373,133.62713,135.34264,133.62713,SL,74.59,96.96,106.55,-74.5873,-75.5873,46.0,134.373,133.752
2004-07-11,134.33,133.63515,135.2333,133.63515,SL,69.48,90.33,99.26,-69.4847,-70.4847,22.0,134.33,134.33
2004-07-12,133.82,133.13279,134.71338,134.71338,TP,68.72,89.34,98.17,89.3379,88.3379,23.5,133.82,133.31
2004-07-13,134.30333,133.59271,135.22715,135.22715,TP,71.06,92.38,101.52,92.3816,91.3816,26.5,134.30333,133.73667
2004-07-14,134.08,133.36363,135.01128,135.01128,TP,71.64,93.13,102.34,93.1279,92.1279,7.0,134.08,133.4
2004-07-16,135.46667,134.72809,136.42682,134.72809,SL,73.86,96.02,105.51,-73.8578,-74.8578,76.0,135.46667,135.11333
2004-07-18,135.39,134.71079,136.27297,134.71079,SL,67.92,88.3,97.03,-67.921,-68.921,28.5,135.39,135.39
2004-07-19,135.41667,134.77347,136.25282,134.77347,SL,64.32,83.62,91.89,-64.3195,-65.3195,4.5,135.41667,135.26333
2004-07-20,134.77333,134.10608,135.64076,134.10608,SL,66.73,86.74,95.32,-66.7253,-67.7253,13.75,134.77333,134.04667
2004-07-21,134.25667,133.54507,135.18174,133.54507,SL,71.16,92.51,101.66,-71.1592,-72.1592,0.25,134.25667,133.07333
2004-07-22,134.3,133.56974,135.24934,133.56974,SL,73.03,94.93,104.32,-73.0264,-74.0264,31.5,134.3,133.75
2004-07-23,134.44667,133.73106,135.37695,133.73106,SL,71.56,93.03,102.23,-71.5602,-72.5602,13.75,134.44667,134.12333
2004-07-24,133.637,132.89206,134.60542,132.89206,SL,74.49,96.84,106.42,-74.4938,-75.4938,50.75,133.637,132.598
2004-07-25,133.25,132.55417,134.15458,134.15458,TP,69.58,90.46,99.4,90.4576,89.4576,80.0,133.25,133.25
2004-07-26,133.20667,132.53904,134.07458,134.07458,TP,66.76,86.79,95.38,86.7914,85.7914,37.5,133.20667,132.93333
2004-07-27,133.35667,132.68823,134.22564,134.22564,TP,66.84,86.9,95.49,86.897,85.897,35.0,133.35667,132.97333
2004-07-30,134.91667,134.23466,135.80328,134.23466,SL,68.2,88.66,97.43,-68.2011,-69.2011,10.0,134.91667,134.43333
2004-07-31,134.149,133.443,135.06679,133.443,SL,70.6,91.78,100.86,-70.5996,-71.5996,61.5,134.149,133.236
2004-08-01,133.84,133.18128,134.69633,133.18128,SL,65.87,85.63,94.1,-65.8717,-66.8717,43.75,133.84,133.84
2004-08-02,134.01333,133.38267,134.8332,133.38267,SL,63.07,81.99,90.1,-63.0666,-64.0666,13.75,134.01333,133.86667
2004-08-03,133.48,132.83488,134.31865,134.31865,TP,64.51,83.87,92.16,83.8654,82.8654,61.25,133.48,132.73
2004-08-04,133.25333,132.61479,134.08343,134.08343,TP,63.85,83.01,91.22,83.01,82.01,14.75,133.25333,132.87667
2004-08-05,133.78667,133.13924,134.62832,134.62832,TP,64.74,84.17,92.49,84.1657,83.1657,17.25,133.78667,133.27333
2004-08-06,134.48333,133.82065,135.34482,135.34482,TP,66.27,86.15,94.67,86.1489,85.1489,4.0,134.48333,134.05667
2004-08-08,135.68,135.04595,136.50427,136.50427,TP,63.41,82.43,90.58,82.4269,81.4269,63.5,135.68,135.68
2004-08-09,135.49,134.88274,136.27944,136.27944,TP,60.73,78.94,86.75,78.9442,77.9442,37.5,135.49,135.26
2004-08-10,135.62667,135.02578,136.40782,136.40782,TP,60.09,78.12,85.84,78.1154,77.1154,13.0,135.62667,135.34333
2004-08-11,136.05,135.44053,136.84231,135.44053,SL,60.95,79.23,87.07,-60.9467,-61.9467,15.0,136.05,135.53
2004-08-12,135.59667,134.96573,136.41688,136.41688,TP,63.09,82.02,90.13,82.0214,81.0214,23.75,135.59667,134.79333
2004-08-15,137.0,136.39257,137.78966,136.39257,SL,60.74,78.97,86.78,-60.7431,-61.7431,39.0,137.0,137.0
2004-08-16,136.73,136.13896,137.49836,136.13896,SL,59.1,76.84,84.43,-59.1043,-60.1043,15.5,136.73,136.46
2004-08-17,136.52333,135.92501,137.30116,135.92501,SL,59.83,77.78,85.48,-59.8325,-60.8325,12.75,136.52333,135.96667
2004-08-18,135.93667,135.32058,136.73758,135.32058,SL,61.61,80.09,88.01,-61.6088,-62.6088,7.25,135.93667,135.18333
2004-08-19,135.23333,134.59575,136.06219,134.59575,SL,63.76,82.89,91.08,-63.7582,-64.7582,36.25,135.23333,134.49667
2004-08-20,135.24667,134.62313,136.05727,134.62313,SL,62.35,81.06,89.08,-62.354,-63.354,11.25,135.24667,135.01333
2004-08-21,134.71667,134.07737,135.54776,134.07737,SL,63.93,83.11,91.33,-63.9301,-64.9301,60.25,134.71667,133.95333
2004-08-22,134.42,133.82516,135.19329,133.82516,SL,59.48,77.33,84.98,-59.4837,-60.4837,36.25,134.42,134.42
2004-08-23,134.44333,133.87248,135.18544,133.87248,SL,57.08,74.21,81.55,-57.0849,-58.0849,12.25,134.44333,134.28667
2004-08-24,133.74,133.14043,134.51945,133.14043,SL,59.96,77.94,85.65,-59.9574,-60.9574,11.0,133.74,132.92
2004-08-25,132.68,132.04175,133.50972,132.04175,SL,63.82,82.97,91.18,-63.8247,-64.8247,0.25,132.68,131.75
2004-08-26,132.81,132.13934,133.68186,132.13934,SL,67.07,87.19,95.81,-67.0658,-68.0658,28.75,132.81,132.03
2004-08-27,132.76333,132.09358,133.63401,132.09358,SL,66.98,87.07,95.68,-66.9754,-67.9754,12.75,132.76333,132.29667
2004-08-28,132.031,131.34274,132.92574,132.92574,TP,68.83,89.47,98.32,89.4744,88.4744,82.0,132.031,131.215
2004-08-29,131.62,130.9756,132.45772,132.45772,TP,64.44,83.77,92.06,83.7723,82.7723,28.5,131.62,131.62
2004-08-30,131.68,131.06213,132.48324,132.48324,TP,61.79,80.32,88.27,80.3236,79.3236,6.0,131.68,131.48
2004-08-31,132.33333,131.70109,133.15525,133.15525,TP,63.22,82.19,90.32,82.1912,81.1912,11.75,132.33333,131.91667
2004-09-01,132.83667,132.18459,133.68437,133.68437,TP,65.21,84.77,93.15,84.7704,83.7704,16.75,132.83667,132.19333
2004-09-02,133.27667,132.62616,134.12232,132.62616,SL,65.05,84.57,92.93,-65.0503,-66.0503,36.75,133.27667,132.83333
2004-09-03,133.15333,132.50729,133.99318,132.50729,SL,64.6,83.98,92.29,-64.6038,-65.6038,12.75,133.15333,132.71667
2004-09-05,133.13,132.5139,133.93093,132.5139,SL,61.61,80.09,88.01,-61.6097,-62.6097,53.25,133.13,133.13
2004-09-06,133.21,132.61891,133.97842,132.61891,SL,59.11,76.84,84.44,-59.109,-60.109,7.5,133.21,132.99
2004-09-07,132.92333,132.33546,133.68756,132.33546,SL,58.79,76.42,83.98,-58.7869,-59.7869,13.0,132.92333,132.45667
2004-09-08,132.34333,131.75295,133.11083,131.75295,SL,59.04,76.75,84.34,-59.0379,-60.0379,14.0,132.34333,131.80667
2004-09-12,134.53,133.9256,135.31572,133.9256,SL,60.44,78.57,86.34,-60.4397,-61.4397,79.25,134.53,134.53
2004-09-13,134.38333,133.80261,135.13828,133.80261,SL,58.07,75.49,82.96,-58.0726,-59.0726,55.25,134.38333,134.23667
2004-09-14,134.73667,134.14942,135.50009,134.14942,SL,58.72,76.34,83.89,-58.7245,-59.7245,12.0,134.73667,134.37333
2004-09-15,134.44,133.8477,135.20999,133.8477,SL,59.23,77.0,84.61,-59.2299,-60.2299,7.5,134.44,133.85
2004-09-16,133.87667,133.28667,134.64366,133.28667,SL,59.0,76.7,84.28,-58.9992,-59.9992,8.0,133.87667,133.38333
2004-09-17,133.45667,132.87332,134.21502,134.21502,TP,58.33,75.84,83.34,75.8355,74.8355,9.5,133.45667,133.17333
2004-09-18,133.85167,133.25558,134.62657,133.25558,SL,59.61,77.49,85.15,-59.6082,-60.6082,58.25,133.85167,133.28133
2004-09-19,133.71,133.15205,134.43534,133.15205,SL,55.8,72.53,79.71,-55.7955,-56.7955,35.0,133.71,133.71
2004-09-20,133.87,133.3379,134.56173,133.3379,SL,53.21,69.17,76.01,-53.2101,-54.2101,8.0,133.87,133.75
2004-09-24,135.95,135.36636,136.70873,136.70873,TP,58.36,75.87,83.38,75.8726,74.8726,85.25,135.95,135.39
2004-09-25,135.90167,135.31472,136.6647,136.6647,TP,58.69,76.3,83.85,76.3031,75.3031,61.25,135.90167,135.37333
2004-09-26,135.83,135.28073,136.54405,136.54405,TP,54.93,71.41,78.47,71.4054,70.4054,37.0,135.83,135.83
2004-09-27,135.79667,135.27163,136.47922,136.47922,TP,52.5,68.26,75.01,68.255,67.255,13.0,135.79667,135.67333
2004-09-29,137.07,136.50954,137.7986,136.50954,SL,56.05,72.86,80.07,-56.0462,-57.0462,10.25,137.07,136.59
2004-09-30,136.82333,136.2564,137.56034,136.2564,SL,56.69,73.7,80.99,-56.6929,-57.6929,109.75,136.82333,136.46667
2004-10-01,136.79667,136.21823,137.54863,136.21823,SL,57.84,75.2,82.63,-57.8434,-58.8434,87.0,136.79667,136.19333
2004-10-03,137.04,136.50193,137.73949,136.50193,SL,53.81,69.95,76.87,-53.807,-54.807,35.5,137.04,137.04
2004-10-04,137.21333,136.6977,137.88366,136.6977,SL,51.56,67.03,73.66,-51.5636,-52.5636,7.25,137.21333,137.08667
2004-10-05,136.51,135.9647,137.2189,135.9647,SL,54.53,70.89,77.9,-54.5305,-55.5305,0.25,136.51,135.68
2004-10-06,136.53667,135.97181,137.27098,135.97181,SL,56.49,73.43,80.69,-56.4855,-57.4855,48.5,136.53667,136.07333
2004-10-07,136.72333,136.16433,137.45004,136.16433,SL,55.9,72.67,79.86,-55.9008,-56.9008,29.0,136.72333,136.42667
2004-10-08,136.7,136.15542,137.40795,136.15542,SL,54.46,70.8,77.8,-54.4579,-55.4579,5.0,136.7,136.44
2004-10-09,136.11267,135.55819,136.83349,135.55819,SL,55.45,72.08,79.21,-55.448,-56.448,53.25,136.11267,135.49833
2004-10-10,135.89,135.37363,136.56129,135.37363,SL,51.64,67.13,73.77,-51.6374,-52.6374,34.0,135.89,135.89
2004-10-11,135.89333,135.39984,136.53487,135.39984,SL,49.35,64.15,70.5,-49.3491,-50.3491,9.75,135.89333,135.73667
2004-10-12,135.50333,135.00509,136.15105,135.00509,SL,49.82,64.77,71.18,-49.8241,-50.8241,13.0,135.50333,135.05667
2004-10-13,135.14333,134.63468,135.80458,134.63468,SL,50.87,66.12,72.66,-50.8653,-51.8653,12.75,135.14333,134.54667
2004-10-15,135.63,135.10656,136.31047,136.31047,TP,52.34,68.05,74.78,68.0472,67.0472,15.25,135.63,135.31
2004-10-17,136.41,135.90683,137.06412,135.90683,SL,50.32,65.41,71.88,-50.3166,-51.3166,58.0,136.41,136.41
2004-10-18,136.27667,135.79294,136.90551,135.79294,SL,48.37,62.88,69.1,-48.3725,-49.3725,34.25,136.27667,136.13333
2004-10-19,136.55,136.06583,137.17943,136.06583,SL,48.42,62.94,69.17,-48.4174,-49.4174,9.5,136.55,136.2
2004-10-20,135.91,135.40391,136.56792,136.56792,TP,50.61,65.79,72.3,65.7917,64.7917,11.25,135.91,135.25
2004-10-21,136.19333,135.67189,136.87121,135.67189,SL,52.14,67.79,74.49,-52.144,-53.144,1.5,136.19333,135.73667
2004-10-22,135.73,135.19731,136.4225,136.4225,TP,53.27,69.25,76.1,69.2503,68.2503,69.25,135.73,135.16
2004-10-24,136.1,135.61001,136.73698,136.73698,TP,49.0,63.7,70.0,63.6985,62.6985,40.75,136.1,136.1
2004-10-25,136.03,135.53201,136.67739,136.67739,TP,49.8,64.74,71.14,64.7386,63.7386,16.75,136.03,135.49
2004-10-26,136.38333,135.86391,137.05858,135.86391,SL,51.94,67.52,74.2,-51.9418,-52.9418,2.0,136.38333,135.89667
2004-10-27,136.26667,135.72035,136.97688,135.72035,SL,54.63,71.02,78.05,-54.6317,-55.6317,15.0,136.26667,135.57333
2004-10-28,135.67333,135.09854,136.42057,135.09854,SL,57.48,74.72,82.11,-57.4795,-58.4795,4.5,135.67333,134.86667
2004-10-29,135.15,134.57626,135.89586,135.89586,TP,57.37,74.59,81.96,74.5859,73.5859,78.25,135.15,134.75
2004-11-01,135.53967,135.02987,136.2024,135.02987,SL,50.98,66.27,72.83,-50.9797,-51.9797,28.0,135.53967,135.35833
2004-11-02,135.71,135.20012,136.37285,135.20012,SL,50.99,66.28,72.84,-50.9883,-51.9883,10.5,135.71,135.35
2004-11-03,135.11333,134.58787,135.79644,135.79644,TP,52.55,68.31,75.07,68.3102,67.3102,11.0,135.11333,134.45667
2004-11-05,136.46667,135.90034,137.20289,137.20289,TP,56.63,73.62,80.9,73.6226,72.6226,127.75,136.46667,136.15333
2004-11-08,136.74533,136.23736,137.4057,136.23736,SL,50.8,66.04,72.57,-50.7972,-51.7972,19.25,136.74533,136.63967
2004-11-09,136.45667,135.94348,137.12381,137.12381,TP,51.32,66.71,73.31,66.7145,65.7145,34.0,136.45667,135.96333
2004-11-10,136.41333,135.9113,137.06598,137.06598,TP,50.2,65.26,71.72,65.2642,64.2642,10.0,136.41333,136.14667
2004-11-11,137.46333,136.90016,138.19546,136.90016,SL,56.32,73.21,80.45,-56.3173,-57.3173,3.25,137.46333,136.65667
2004-11-12,137.67,137.12155,138.38298,137.12155,SL,54.84,71.3,78.35,-54.8446,-55.8446,1.5,137.67,137.44
2004-11-13,137.09,136.51873,137.83265,136.51873,SL,57.13,74.27,81.61,-57.1271,-58.1271,49.25,137.09,136.39
2004-11-14,136.93,136.39953,137.61961,136.39953,SL,53.05,68.96,75.78,-53.0466,-54.0466,3.5,136.93,136.93
2004-11-15,136.97667,136.47374,137.63047,136.47374,SL,50.29,65.38,71.85,-50.2926,-51.2926,1.5,136.97667,136.84433
2004-11-16,136.47333,135.95833,137.14284,135.95833,SL,51.5,66.95,73.57,-51.5003,-52.5003,32.75,136.47333,135.93667
2004-11-17,136.53667,136.02595,137.2006,136.02595,SL,51.07,66.39,72.96,-51.0717,-52.0717,8.75,136.53667,136.24333
2004-11-18,135.9,135.35226,136.61206,135.35226,SL,54.77,71.21,78.25,-54.7737,-55.7737,3.0,135.9,135.04
2004-11-19,135.27333,134.71172,136.00343,134.71172,SL,56.16,73.01,80.23,-56.1613,-57.1613,10.25,135.27333,134.63667
2004-11-20,134.46967,133.89137,135.22145,135.22145,TP,57.83,75.18,82.61,75.1787,74.1787,87.5,134.46967,133.76133
2004-11-21,134.24,133.70046,134.9414,134.9414,TP,53.95,70.14,77.08,70.1403,69.1403,36.75,134.24,134.24
2004-11-22,134.35467,133.83406,135.03145,135.03145,TP,52.06,67.68,74.37,67.6783,66.6783,39.0,134.35467,134.10033
2004-11-23,134.46667,133.95375,135.13346,135.13346,TP,51.29,66.68,73.27,66.6791,65.6791,15.0,134.46667,134.19333
2004-11-24,135.04333,134.50355,135.74505,135.74505,TP,53.98,70.17,77.11,70.1713,69.1713,22.25,135.04333,134.54667
2004-11-25,135.46333,134.92311,136.16562,136.16562,TP,54.02,70.23,77.17,70.2291,69.2291,28.5,135.46333,135.11667
2004-11-28,136.36,135.84479,137.02977,137.02977,TP,51.52,66.98,73.6,66.9772,65.9772,58.0,136.36,136.36
2004-11-29,136.32933,135.84107,136.96407,136.96407,TP,48.83,63.47,69.75,63.4736,62.4736,56.0,136.32933,136.24267
2004-11-30,136.44,135.95412,137.07165,137.07165,TP,48.59,63.16,69.41,63.1648,62.1648,31.5,136.44,136.2
2004-12-01,136.66333,136.17416,137.29926,136.17416,SL,48.92,63.59,69.88,-48.9177,-49.9177,30.25,136.66333,136.36667
2004-12-02,136.82667,136.34843,137.44837,136.34843,SL,47.82,62.17,68.32,-47.8236,-48.8236,7.75,136.82667,136.57333
2004-12-05,137.3,136.84102,137.89667,137.89667,TP,45.9,59.67,65.57,59.6673,58.6673,18.5,137.3,137.3
2004-12-06,137.211,136.76936,137.78514,137.78514,TP,44.16,57.41,63.09,57.4138,56.4138,15.75,137.211,137.049
2004-12-07,138.02,137.5354,138.64998,138.64998,TP,48.46,63.0,69.23,62.9978,61.9978,35.25,138.02,137.36
2004-12-08,138.02667,137.53768,138.66235,138.66235,TP,48.9,63.57,69.85,63.568,62.568,12.5,138.02667,137.67333
2004-12-09,138.47667,137.95561,139.15404,139.15404,TP,52.11,67.74,74.44,67.7374,66.7374,7.75,138.47667,137.96333
2004-12-10,139.01667,138.48183,139.71196,139.71196,TP,53.48,69.53,76.41,69.529,68.529,3.25,139.01667,138.64333
2004-12-11,139.24667,138.69453,139.96444,139.96444,TP,55.21,71.78,78.88,71.7777,70.7777,85.75,139.24667,138.63333
2004-12-12,139.13,138.6173,139.79651,139.79651,TP,51.27,66.65,73.24,66.6507,65.6507,37.25,139.13,139.13
2004-12-13,139.28067,138.78104,139.93018,139.93018,TP,49.96,64.95,71.38,64.9514,63.9514,37.75,139.28067,139.08433
2004-12-15,139.94667,139.41683,140.63545,139.41683,SL,52.98,68.88,75.69,-52.9836,-53.9836,9.5,139.94667,139.39333
2004-12-16,139.79667,139.25518,140.5006,139.25518,SL,54.15,70.39,77.36,-54.1491,-55.1491,10.75,139.79667,139.27333
2004-12-17,139.05,138.46269,139.81351,138.46269,SL,58.73,76.35,83.9,-58.7313,-59.7313,0.75,139.05,137.99
2004-12-19,138.61,138.07574,139.30454,139.30454,TP,53.43,69.45,76.32,69.4544,68.4544,9.5,138.61,138.61
2004-12-20,138.66033,138.15078,139.32275,139.32275,TP,50.96,66.24,72.79,66.2419,65.2419,8.0,138.66033,138.54567
2004-12-21,139.23667,138.70851,139.92327,139.92327,TP,52.82,68.66,75.45,68.6603,67.6603,12.0,139.23667,138.78333
2004-12-22,139.39,138.84357,140.10036,140.10036,TP,54.64,71.04,78.06,71.036,70.036,55.25,139.39,138.84
2004-12-23,139.37333,138.83693,140.07065,140.07065,TP,53.64,69.73,76.63,69.732,68.732,27.75,139.37333,139.12667
2004-12-26,140.27,139.77513,140.91333,140.91333,TP,49.49,64.33,70.7,64.3331,63.3331,63.5,140.27,140.27
2004-12-27,140.25367,139.78119,140.86788,140.86788,TP,47.25,61.42,67.5,61.4214,60.4214,53.75,140.25367,140.14233
